rec	file	table_id	lang	group	entry	key	meta	text
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe871f4	0x000d32	0x0402	Sns-Pupa-025Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe871f5	0x000d32	0x0402	Sns-Chrysalis-026Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe871f6	0x000d32	0x0402	Sns-Chrysalis-027Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe871f7	0x000d32	0x0402	Sns-Chrysalis-028Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe871f8	0x000d32	0x0402	Sns-Chrysalis-029Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe8720f	0x000d32	0x0402	Sns-Chrysalis-030Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87210	0x000d32	0x0402	Sns-Chrysalis-031Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87211	0x000d32	0x0402	Sns-Chrysalis-032Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87212	0x000d32	0x0402	Sns-Chrysalis-033Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87213	0x000d32	0x0402	Sns-Chrysalis-034Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87214	0x000d32	0x0402	Sns-Chrysalis-035Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87215	0x000d32	0x0402	Sns-Chrysalis-036Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87216	0x000d32	0x0402	Sns-Chrysalis-037Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87217	0x000d32	0x0402	Sns-Chrysalis-038Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87218	0x000d32	0x0402	Sns-Chrysalis-039Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe8722f	0x000d32	0x0402	Sns-Chrysalis-040Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87230	0x000d32	0x0402	Sns-Chrysalis-041Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87231	0x000d32	0x0402	Sns-Chrysalis-042Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87232	0x000d32	0x0402	Sns-Chrysalis-043Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87233	0x000d32	0x0402	Sns-Chrysalis-044Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87234	0x000d32	0x0402	Sns-Chrysalis-045Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87235	0x000d32	0x0402	Sns-Chrysalis-046Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87236	0x000d32	0x0402	Sns-Chrysalis-047Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87237	0x000d32	0x0402	Sns-Chrysalis-048Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87238	0x000d32	0x0402	Sns-Chrysalis-049Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe8724f	0x000d32	0x0402	Sns-Chrysalis-050Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87250	0x000d32	0x0402	Sns-Chrysalis-051Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87251	0x000d32	0x0402	Sns-Chrysalis-052Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87252	0x000d32	0x0402	Sns-Chrysalis-053Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87253	0x000d32	0x0402	Sns-Chrysalis-054Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87254	0x000d32	0x0402	Sns-Chrysalis-055Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87255	0x000d32	0x0402	Sns-Chrysalis-056Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87256	0x000d32	0x0402	Sns-Chrysalis-057Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87257	0x000d32	0x0402	Sns-Chrysalis-058Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87258	0x000d32	0x0402	Sns-Chrysalis-059Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe8726f	0x000d32	0x0402	Sns-Chrysalis-060Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87270	0x000d32	0x0402	Sns-Chrysalis-061Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87271	0x000d32	0x0402	Sns-Chrysalis-062Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87272	0x000d32	0x0402	Sns-Chrysalis-063Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87273	0x000d32	0x0402	Sns-Chrysalis-064Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87274	0x000d32	0x0402	Sns-Chrysalis-065Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87275	0x000d32	0x0402	Sns-Chrysalis-066Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87276	0x000d32	0x0402	Sns-Chrysalis-067Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87277	0x000d32	0x0402	Sns-Chrysalis-068Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87278	0x000d32	0x0402	Sns-Chrysalis-069Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe8728f	0x000d32	0x0402	Sns-Chrysalis-070Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87290	0x000d32	0x0402	Sns-Chrysalis-071Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87291	0x000d32	0x0402	Sns-Chrysalis-072Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87292	0x000d32	0x0402	Sns-Chrysalis-073Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87293	0x000d32	0x0402	Sns-Chrysalis-074Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87294	0x000d32	0x0402	Sns-Chrysalis-075Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87295	0x000d32	0x0402	Sns-Cocoon-076Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87296	0x000d32	0x0402	Sns-Cocoon-077Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87297	0x000d32	0x0402	Sns-Cocoon-078Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe87298	0x000d32	0x0402	Sns-Cocoon-079Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872af	0x000d32	0x0402	Sns-Cocoon-080Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872b0	0x000d32	0x0402	Sns-Cocoon-081Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872b1	0x000d32	0x0402	Sns-Cocoon-082Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872b2	0x000d32	0x0402	Sns-Cocoon-083Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872b3	0x000d32	0x0402	Sns-Cocoon-084Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872b4	0x000d32	0x0402	Sns-Cocoon-085Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872b5	0x000d32	0x0402	Sns-Cocoon-086Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872b6	0x000d32	0x0402	Sns-Cocoon-087Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872b7	0x000d32	0x0402	Sns-Cocoon-088Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872b8	0x000d32	0x0402	Sns-Cocoon-089Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872cf	0x000d32	0x0402	Sns-Cocoon-090Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872d0	0x000d32	0x0402	Sns-Cocoon-091Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872d1	0x000d32	0x0402	Sns-Cocoon-092Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872d2	0x000d32	0x0402	Sns-Aurelia-093Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872d3	0x000d32	0x0402	Sns-Aurelia-094Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872d4	0x000d32	0x0402	Sns-Aurelia-095Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872d5	0x000d32	0x0402	Sns-Aurelia-096Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872d6	0x000d32	0x0402	Sns-Aurelia-097Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872d7	0x000d32	0x0402	Sns-Aurelia-098Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe872d8	0x000d32	0x0402	Sns-Aurelia-099Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xe875af	0x000d32	0x0402	Sns-Aurelia-100Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xea6d7b	0x000d32	0x0001	UNITh D'IA
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xeb9ef6	0x000d32	0x0001	ZEKE
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xebe158	0x000d32	0x0402	Modifier le module de locomotion. Tu peux avoir jusqu'à 3 modules de locomotion dans ton inventaire.
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xec40d0	0x000d32	0x0001	MODULE LOCO.
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf2786f	0x000d32	0x0001	NON hQUIPh
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf47139	0x000d32	0x0402	Modifier les pièces du Metal Gear ZEKE.
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf4d0b1	0x000d32	0x0001	PIgCES MODIFIhES
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871b0	0x000d32	0x0402	Atk-Pupa-001Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871b1	0x000d32	0x0402	Atk-Pupa-002Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871b2	0x000d32	0x0402	Atk-Pupa-003Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871b3	0x000d32	0x0402	Atk-Pupa-004Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871b4	0x000d32	0x0402	Atk-Pupa-005Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871b5	0x000d32	0x0402	Atk-Pupa-006Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871b6	0x000d32	0x0402	Atk-Pupa-007Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871b7	0x000d32	0x0402	Atk-Pupa-008Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871b8	0x000d32	0x0402	Atk-Chrysalis-009Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871cf	0x000d32	0x0402	Atk-Chrysalis-010Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871d0	0x000d32	0x0402	Atk-Chrysalis-011Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871d1	0x000d32	0x0402	Atk-Chrysalis-012Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871d2	0x000d32	0x0402	Atk-Chrysalis-013Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871d3	0x000d32	0x0402	Atk-Chrysalis-014Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871d4	0x000d32	0x0402	Atk-Chrysalis-015Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871d5	0x000d32	0x0402	Atk-Chrysalis-016Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871d6	0x000d32	0x0402	Atk-Chrysalis-017Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871d7	0x000d32	0x0402	Atk-Chrysalis-018Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871d8	0x000d32	0x0402	Atk-Chrysalis-019Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871ef	0x000d32	0x0402	Atk-Chrysalis-020Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871f0	0x000d32	0x0402	Atk-Chrysalis-021Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871f1	0x000d32	0x0402	Atk-Chrysalis-022Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871f2	0x000d32	0x0402	Atk-Chrysalis-023Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871f3	0x000d32	0x0402	Atk-Chrysalis-024Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871f4	0x000d32	0x0402	Atk-Chrysalis-025Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871f5	0x000d32	0x0402	Atk-Cocoon-026Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871f6	0x000d32	0x0402	Atk-Cocoon-027Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871f7	0x000d32	0x0402	Atk-Cocoon-028Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf871f8	0x000d32	0x0402	Atk-Cocoon-029Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf8720f	0x000d32	0x0402	Atk-Cocoon-030Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87210	0x000d32	0x0402	Atk-Cocoon-031Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87211	0x000d32	0x0402	Atk-Cocoon-032Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87212	0x000d32	0x0402	Atk-Cocoon-033Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87213	0x000d32	0x0402	Atk-Cocoon-034Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87214	0x000d32	0x0402	Atk-Cocoon-035Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87215	0x000d32	0x0402	Atk-Cocoon-036Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87216	0x000d32	0x0402	Atk-Cocoon-037Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87217	0x000d32	0x0402	Atk-Cocoon-038Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87218	0x000d32	0x0402	Atk-Cocoon-039Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf8722f	0x000d32	0x0402	Atk-Cocoon-040Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87230	0x000d32	0x0402	Atk-Cocoon-041Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87231	0x000d32	0x0402	Atk-Cocoon-042Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87232	0x000d32	0x0402	Atk-Cocoon-043Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87233	0x000d32	0x0402	Atk-Cocoon-044Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87234	0x000d32	0x0402	Atk-Cocoon-045Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87235	0x000d32	0x0402	Atk-Cocoon-046Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87236	0x000d32	0x0402	Atk-Cocoon-047Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87237	0x000d32	0x0402	Atk-Cocoon-048Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87238	0x000d32	0x0402	Atk-Cocoon-049Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf8724f	0x000d32	0x0402	Atk-Cocoon-050Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87250	0x000d32	0x0402	Atk-Cocoon-051Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87251	0x000d32	0x0402	Atk-Cocoon-052Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87252	0x000d32	0x0402	Atk-Cocoon-053Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87253	0x000d32	0x0402	Atk-Cocoon-054Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87254	0x000d32	0x0402	Atk-Cocoon-055Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87255	0x000d32	0x0402	Atk-Cocoon-056Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87256	0x000d32	0x0402	Atk-Cocoon-057Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87257	0x000d32	0x0402	Atk-Cocoon-058Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87258	0x000d32	0x0402	Atk-Cocoon-059Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf8726f	0x000d32	0x0402	Atk-Cocoon-060Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87270	0x000d32	0x0402	Atk-Cocoon-061Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87271	0x000d32	0x0402	Atk-Cocoon-062Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87272	0x000d32	0x0402	Atk-Cocoon-063Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87273	0x000d32	0x0402	Atk-Cocoon-064Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87274	0x000d32	0x0402	Atk-Cocoon-065Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87275	0x000d32	0x0402	Atk-Cocoon-066Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87276	0x000d32	0x0402	Atk-Cocoon-067Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87277	0x000d32	0x0402	Atk-Cocoon-068Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87278	0x000d32	0x0402	Atk-Cocoon-069Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf8728f	0x000d32	0x0402	Atk-Cocoon-070Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87290	0x000d32	0x0402	Atk-Cocoon-071Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87291	0x000d32	0x0402	Atk-Cocoon-072Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87292	0x000d32	0x0402	Atk-Cocoon-073Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87293	0x000d32	0x0402	Atk-Cocoon-074Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87294	0x000d32	0x0402	Atk-Cocoon-075Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87295	0x000d32	0x0402	Atk-Aurelia-076Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87296	0x000d32	0x0402	Atk-Aurelia-077Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87297	0x000d32	0x0402	Atk-Aurelia-078Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf87298	0x000d32	0x0402	Atk-Aurelia-079Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872af	0x000d32	0x0402	Atk-Aurelia-080Fe
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872b0	0x000d32	0x0402	Atk-Aurelia-081Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872b1	0x000d32	0x0402	Atk-Aurelia-082Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872b2	0x000d32	0x0402	Atk-Aurelia-083Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872b3	0x000d32	0x0402	Atk-Aurelia-084Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872b4	0x000d32	0x0402	Atk-Aurelia-085Cu
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872b5	0x000d32	0x0402	Atk-Aurelia-086Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872b6	0x000d32	0x0402	Atk-Aurelia-087Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872b7	0x000d32	0x0402	Atk-Aurelia-088Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872b8	0x000d32	0x0402	Atk-Aurelia-089Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872cf	0x000d32	0x0402	Atk-Aurelia-090Ag
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872d0	0x000d32	0x0402	Atk-Aurelia-091Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872d1	0x000d32	0x0402	Atk-Aurelia-092Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872d2	0x000d32	0x0402	Atk-Aurelia-093Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872d3	0x000d32	0x0402	Atk-Aurelia-094Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872d4	0x000d32	0x0402	Atk-Aurelia-095Au
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872d5	0x000d32	0x0402	Atk-Aurelia-096Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872d6	0x000d32	0x0402	Atk-Aurelia-097Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872d7	0x000d32	0x0402	Atk-Aurelia-098Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf872d8	0x000d32	0x0402	Atk-Aurelia-099Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xf875af	0x000d32	0x0402	Atk-Aurelia-100Pt
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xff02ff	0x000d32	0x0402	Modifier les jet packs. Tu peux avoir jusqu'à 3 jet packs dans ton inventaire.
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xff0300	0x000d32	0x0402	Modifier les radômes. Tu peux avoir jusqu'à 3 râdomes dans ton inventaire.
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xff0301	0x000d32	0x0402	Ajouter un blindage additionel. Tu peux avoir jusqu'à 3 blindages additionels dans ton inventaire.
174	lang_myouter_develop_metal_fr.olang	0x002e0fee	fr	0x1a3e77	0xff0302	0x000d32	0x0402	Modifier les railguns. Tu peux avoir jusqu'à 3 railguns dans ton inventaire.
174	lang_myouter_develop_metal_ge.olang	0x002e0fee	ge	0x1a3e77	0x002d8b	0x000d45	0x0402	Metal Gear ZEKE ist nicht komplett.
Alle HAUPTTEILE müssen festgelegt sein.
