sector	off	idx	line	script_class	voice_ids	text
815	0x32f360	208694	8	latin	v_bri_dsl0140_000_1	MSF necesita protegerse de alguna manera del\npoder de las naciones.\n
815	0x32f360	208694	9	latin	v_bri_dsl0140_000_1	Para sobrevivir, hay que tomar decisiones y actuar\ncon pragmatismo.\n
815	0x32f360	208694	10	latin	v_bri_dsl0140_000_1	Aún así, debes conservar tus ideales.\n
815	0x32f360	208694	11	latin	v_bri_dsl0140_000_1	Si la distancia entre la realidad y esos ideales te\nobliga en algún momento a renegar de ellos...\n
815	0x32f360	208694	12	latin	v_bri_dsl0140_000_1	dudo que MSF sobreviva.\n
815	0x32f810	208769	0	latin	v_bri_dsl0150_000_1	Strangelove... ¿Es un nombre en clave?\n
815	0x32f810	208769	1	latin	v_bri_dsl0150_000_1	No, no es más que un apodo.\n
815	0x32f810	208769	2	latin	v_bri_dsl0150_000_1	¡No me digas que no lo reconoces! Strangelove, de\nla película de Kubrick "Teléfono rojo ¿Volamos\nhacia Moscú?".\n
815	0x32f810	208769	3	latin	v_bri_dsl0150_000_1	Es una película de 1964... una comedia de humor\nnegro sobre lo absurdo de la disuasión nuclear.\n
815	0x32f810	208769	4	latin	v_bri_dsl0150_000_1	¿Sales en la película?\n
815	0x32f810	208769	5	latin	v_bri_dsl0150_000_1	¡No, idiota! Mi apodo está sacado de esa película.\n
815	0x32f810	208769	6	latin	v_bri_dsl0150_000_1	¿Por qué? ¿Porque te pareces a ese personaje?\n
815	0x32f810	208769	7	latin	v_bri_dsl0150_000_1	No. Para empezar, Strangelove era un hombre.\n
815	0x32f810	208769	8	latin	v_bri_dsl0150_000_1	Entonces...\n
815	0x32f810	208769	9	latin	v_bri_dsl0150_000_1	Cuando estaba en la ARPA (Agencia para\nProyectos de Investigación Avanzada),\n
815	0x32f810	208769	10	latin	v_bri_dsl0150_000_1	tenía una foto de The Boss es mi mesa.\n
815	0x32f810	208769	11	latin	v_bri_dsl0150_000_1	Estaba totalmente absorta en mi investigación y no\nmostraba ningún interés por el sexo opuesto.\n
815	0x32f810	208769	12	latin	v_bri_dsl0150_000_1	Además, tenía la foto de una mujer...\n
815	0x32f810	208769	13	latin	v_bri_dsl0150_000_1	Los idiotas de mis compañeros se burlaban de mí\nllamándome "Strangelove".\n
815	0x32f810	208769	14	latin	v_bri_dsl0150_000_1	Se ve que incluso a ese hatajo de solitarios que\njamás iba al cine le sonó bien el nombre.\n
815	0x32f810	208769	15	latin	v_bri_dsl0150_000_1	En todo caso, la homosexualidad les parecía algo\nextraño.\n
815	0x32f810	208769	16	latin	v_bri_dsl0150_000_1	No eran capaces de ver más allá de sus propias\nconvenciones.\n
815	0x32f810	208769	17	latin	v_bri_dsl0150_000_1	Ser extraño significa que tienes tu propio punto de\nvista. Yo lo consideraba más bien un honor.\n
816	0x330760	209014	0	latin	v_bri_dsl0170_000_0	¿Por qué accediste a venir aquí, a Mother Base?\n
816	0x330760	209014	1	latin	v_bri_dsl0170_000_0	Me tenías intrigada.\n
816	0x330760	209014	2	latin	v_bri_dsl0170_000_0	¿Yo? Un momento, no pensarás usarme como\nmodelo para tu siguiente IA...\n
816	0x330760	209014	3	latin	v_bri_dsl0170_000_0	No es mala idea. Pero no tengo ninguna intención\nde volver a transplantar jamás\n
816	0x330760	209014	4	latin	v_bri_dsl0170_000_0	pensamientos humanos a una máquina.\n
816	0x330760	209014	5	latin	v_bri_dsl0170_000_0	Es un alivio.\n
816	0x330760	209014	6	latin	v_bri_dsl0170_000_0	Eres el hombre que heredó la voluntad de The\nBoss.\n
816	0x330760	209014	7	latin	v_bri_dsl0170_000_0	Incluso ahora reúnes a la gente a tu alrededor,\n
816	0x330760	209014	8	latin	v_bri_dsl0170_000_0	les das forma, construyes una nueva organización.\nMe gustaría saber cómo acaba.\n
816	0x330760	209014	9	latin	v_bri_dsl0170_000_0	¿No piensas volver a la investigación de IA?\n
816	0x330760	209014	10	latin	v_bri_dsl0170_000_0	Yo no he dicho eso. Mi trabajo va a continuar...\n
816	0x330760	209014	11	latin	v_bri_dsl0170_000_0	¿Aquí?\n
816	0x330760	209014	12	latin	v_bri_dsl0170_000_0	Creo que el crecimiento de MSF\n
816	0x330760	209014	13	latin	v_bri_dsl0170_000_0	como organización es análogo al desarrollo del\nsistema nervioso.\n
816	0x330760	209014	14	latin	v_bri_dsl0170_000_0	La forma de entrelazarse, de estimularse los unos\na los otros,\n
816	0x330760	209014	15	latin	v_bri_dsl0170_000_0	diversificarse en otras direcciones... Es muy\ninspirador.\n
816	0x330760	209014	16	latin	v_bri_dsl0170_000_0	Una forma interesante de explicarlo.\n
816	0x330760	209014	17	latin	v_bri_dsl0170_000_0	Quiero compensarte por tu hospitalidad, por\nsupuesto.\n
816	0x330760	209014	18	latin	v_bri_dsl0170_000_0	El fruto de mi investigación estará a tu disposición.\n
816	0x330760	209014	19	latin	v_bri_dsl0170_000_0	¿Por qué no me asignas al equipo de I+D? Te\nprometo que no te decepcionaré.\n
818	0x3322d0	209453	0	latin	v_bri_mis_dsl0010_000_0	Aunque ya te lo haya dicho Huey, te recuerdo\n
818	0x3322d0	209453	1	latin	v_bri_mis_dsl0010_000_0	que tenemos limitaciones en cuanto a las piezas\nque podemos producir aquí.\n
818	0x3322d0	209453	2	latin	v_bri_mis_dsl0010_000_0	Para construir la IA del ZEKE he usado placas de\nmemoria que obtuviste de otras armas.\n
818	0x3322d0	209453	3	latin	v_bri_mis_dsl0010_000_0	¿Funcionará?\n
818	0x3322d0	209453	4	latin	v_bri_mis_dsl0010_000_0	En el cerebro humano las funciones individuales se\nreparten a través de diversas regiones.\n
818	0x3322d0	209453	5	latin	v_bri_mis_dsl0010_000_0	Con la IA pasa lo mismo. Muchas piezas con la\nmisma función se combinan para fortalecerla.\n
818	0x3322d0	209453	6	latin	v_bri_mis_dsl0010_000_0	Por ejemplo, cuantas más placas de sensibilidad\nconsigas,\n
818	0x3322d0	209453	7	latin	v_bri_mis_dsl0010_000_0	mayores capacidades de búsqueda y detección\ntendrá el ZEKE.\n
818	0x3322d0	209453	8	latin	v_bri_mis_dsl0010_000_0	Con más placas de movimiento, aumentará la\nmovilidad.\n
818	0x3322d0	209453	9	latin	v_bri_mis_dsl0010_000_0	¿Las capacidades de la IA cambian según la\nmemoria que le pongamos?\n
818	0x3322d0	209453	10	latin	v_bri_mis_dsl0010_000_0	Eso es. Cuantas más placas instales, más potente\nserá una función.\n
818	0x332760	209526	0	latin	v_bri_dsl0090_000_0	¿Qué diferencia hay entre la IA de ZEKE y la de\nPeace Walker?\n
818	0x332760	209526	1	latin	v_bri_dsl0090_000_0	La IA de ZEKE no es una réplica de los procesos\nmentales humanos.\n
818	0x332760	209526	2	latin	v_bri_dsl0090_000_0	No está programada para tomar decisiones sobre\nataques nucleares.\n
818	0x332760	209526	3	latin	v_bri_dsl0090_000_0	Sin embargo, es capaz de realizar acciones\nindependientes en combate\n
818	0x332760	209526	4	latin	v_bri_dsl0090_000_0	cuando recibe órdenes de un piloto.\n
818	0x332760	209526	5	latin	v_bri_dsl0090_000_0	Puede proteger a la infantería, destruir al enemigo\ny, si se le ordena...\n
818	0x332760	209526	6	latin	v_bri_dsl0090_000_0	Lanzar una cabeza nuclear.\n
818	0x332760	209526	7	latin	v_bri_dsl0090_000_0	Esperemos no llegar a ese punto.\n
818	0x332760	209526	8	latin	v_bri_dsl0090_000_0	Estoy totalmente de acuerdo.\n
818	0x332ab0	209579	0	latin	v_bri_mis_dsl0010_010_0	Ahora te hablaré del sistema sintetizador de voz\ndel ZEKE.\n
818	0x332ab0	209579	1	latin	v_bri_mis_dsl0010_010_0	¿Sintetizador de voz?\n
818	0x332ab0	209579	2	latin	v_bri_mis_dsl0010_010_0	Los seres humanos pueden hablar por las armas\nque llevan\n
818	0x332ab0	209579	3	latin	v_bri_mis_dsl0010_010_0	pero ¿quién habla por un arma autónoma con IA?\n
818	0x332ab0	209579	4	latin	v_bri_mis_dsl0010_010_0	Y, si no puede comunicarse con las fuerzas que la\nrodean, ¿cómo podrán funcionar como una unidad?\n
818	0x332ab0	209579	5	latin	v_bri_mis_dsl0010_010_0	Es cierto. La comunicación verbal es crucial en el\ncampo de batalla.\n
818	0x332ab0	209579	6	latin	v_bri_mis_dsl0010_010_0	Por eso, un arma con IA necesita un sistema\ndedicado a producir el habla.\n
818	0x332ab0	209579	7	latin	v_bri_mis_dsl0010_010_0	En realidad, solo Peace Walker era capaz de\ngenerar el lenguaje.\n
818	0x332ab0	209579	8	latin	v_bri_mis_dsl0010_010_0	Las otras IA repiten mensajes predefinidos en\nfunción de la situación.\n
818	0x332ab0	209579	9	latin	v_bri_mis_dsl0010_010_0	ZEKE no es diferente, pero es posible configurar\nlos mensajes.\n
818	0x332ab0	209579	10	latin	v_bri_mis_dsl0010_010_0	Para crear un mensaje, ve al menú de extras y\nselecciona Modo de edición.\n
818	0x332ab0	209579	11	latin	v_bri_mis_dsl0010_010_0	Has pensado en todo.\n
818	0x332ab0	209579	12	latin	v_bri_mis_dsl0010_010_0	Y también puedes hacer que cante.\n
818	0x332ab0	209579	13	latin	v_bri_mis_dsl0010_010_0	¿Que cante?\n
818	0x332ab0	209579	14	latin	v_bri_mis_dsl0010_010_0	El canto puede ser muy útil. Me di cuenta en el\nlago.\n
818	0x332ab0	209579	15	latin	v_bri_mis_dsl0010_010_0	Evidentemente, la IA de ZEKE no permite\ncomposiciones originales.\n
818	0x332ab0	209579	16	latin	v_bri_mis_dsl0010_010_0	Sólo puede reproducir las grabaciones que se le\nproporcionan.\n
818	0x332ab0	209579	17	latin	v_bri_mis_dsl0010_010_0	No creo que seas un gran compositor, Snake, pero\nsiempre puedes probar con la letra.\n
819	0x333160	209686	0	latin	v_bri_ccl0010_000_0	Menuda forma de fugarse del laboratorio de\nStrangelove...\n
819	0x333160	209686	1	latin	v_bri_ccl0010_000_0	La seguridad dentro no era tan estricta.\n
819	0x333160	209686	2	latin	v_bri_ccl0010_000_0	La puerta de mi cuarto estaba cerrada por fuera,\nclaro.\n
819	0x333160	209686	3	latin	v_bri_ccl0010_000_0	Pero me quitó la venda al bañarme, para así poder\nlavarme el pelo...\n
819	0x333160	209686	4	latin	v_bri_ccl0010_000_0	¡Cuántos privilegios para una prisionera!\n
819	0x333160	209686	5	latin	v_bri_ccl0010_000_0	¿A que sí? No llegó a quitarme las esposas, pero\nella misma me lavó por completo a cambio.\n
819	0x333160	209686	6	latin	v_bri_ccl0010_000_0	Y con una delicadeza...\n
819	0x333160	209686	7	latin	v_bri_ccl0010_000_0	¿Por qué te escapaste? ¿No te dijo que podías\nvolver a casa en un mes?\n
819	0x333160	209686	8	latin	v_bri_ccl0010_000_0	Si tu intento de fuga hubiese fallado, ahora\ncorrerías más peligro que antes.\n
819	0x333160	209686	9	latin	v_bri_ccl0010_000_0	Tenía que exponer en una conferencia\n
819	0x333160	209686	10	latin	v_bri_ccl0010_000_0	sobre la distribución de los distintos tipos de aves\nde Costa Rica.\n
819	0x333160	209686	11	latin	v_bri_ccl0010_000_0	La fecha se acercaba cada vez más.\n
819	0x333160	209686	12	latin	v_bri_ccl0010_000_0	Así que fingí que tenía que ir al baño y me escapé.\n
819	0x333160	209686	13	latin	v_bri_ccl0010_000_0	Encontré una tarjeta de identificación y busqué por\ntodos lados mi equipo y mi cinta…\n
819	0x333160	209686	14	latin	v_bri_ccl0010_000_0	Pero un soldado me vio. Fue un milagro que\npudiera escapar.\n
819	0x333160	209686	15	latin	v_bri_ccl0010_000_0	No tuve tiempo de encontrar la cinta.\n
819	0x333160	209686	16	latin	v_bri_ccl0010_000_0	Me importa poco la conferencia, bastante suerte\nhe tenido con volver de una pieza.\n
819	0x333160	209686	17	latin	v_bri_ccl0010_000_0	Sí que te recuperas pronto.\n
819	0x333160	209686	18	latin	v_bri_ccl0010_000_0	¿Tú no?\n
819	0x333160	209686	19	latin	v_bri_ccl0010_000_0	No sé. Trato de no centrarme mucho en el pasado,\npero...\n
819	0x333160	209686	20	latin	v_bri_ccl0010_000_0	Pues no lo hagas, no sirve de nada. Estoy tan feliz\npor haberme escapado...\n
819	0x333160	209686	21	latin	v_bri_ccl0010_000_0	Nunca me sentí "a salvo" ¿sabes?\n
819	0x333160	209686	22	latin	v_bri_ccl0010_000_0	Cuéntame.\n
819	0x333160	209686	23	latin	v_bri_ccl0010_000_0	Bueno... creo que le gustan las mujeres. Y que se\nencariñó conmigo.\n
819	0x333160	209686	24	latin	v_bri_ccl0010_000_0	¡Oh! Bueno... eso es… eh…\n
819	0x333160	209686	25	latin	v_bri_ccl0010_000_0	Además, se está mejor aquí.\n
819	0x333a30	209827	0	latin		¿Solo estaban las dos mujeres en el laboratorio?\n
819	0x333a30	209827	1	latin		La mayor parte del tiempo, oui.\n
819	0x333a30	209827	2	latin		Hmm...\n
819	0x333a30	209827	3	latin		Y de una de ellas solo pudiste escuchar su voz,\n¿no?\n
819	0x333a30	209827	4	latin		Sí, correcto. ¡Qué voz más maravillosa! Me\nproducía escalofríos.\n
819	0x333a30	209827	5	latin		¿Cómo era la otra mujer?\n
819	0x333a30	209827	6	latin		Ahh... Ni lo sueñes. No tenía el más mínimo interés\nen los hombres.\n
819	0x333a30	209827	7	latin		No, es parte de mi misión saber...\n
819	0x333a30	209827	8	latin		Era broma. Déjame pensar.\n
819	0x333a30	209827	9	latin		Tendría unos treinta y pico.\n
819	0x333a30	209827	10	latin		Guapa, con bastante estilo, pero de gustos\nausteros.\n
819	0x333a30	209827	11	latin		Una mujer... poco común.\n
819	0x333a30	209827	12	latin		¿Y estaba investigando sobre IA?\n
819	0x333a30	209827	13	latin		¿IA? Así que eso es lo que tramaba.\n
819	0x333a30	209827	14	latin		¿Sabes? Dijo algo interesante:\n
819	0x333a30	209827	15	latin		que la gente no debería viajar al espacio. Que es\ndemasiado peligroso.\n
819	0x333a30	209827	16	latin		¿Un sistema de control automático para cohetes,\nquizás?\n
819	0x333a30	209827	17	latin		Comentó algo acerca de querer "acercarse a su\núltima voluntad".\n
819	0x333a30	209827	18	latin		Creo que se refería a alguna vieja amante.\n
819	0x333a30	209827	19	latin		Amante... ¿Te refieres a otra mujer?\n
819	0x333a30	209827	20	latin		¡Madre mía, pues sí que tenemos curiosidad por las\nmujeres que están con otras mujeres!\n
819	0x333a30	209827	21	latin		¿Quieres escuchar las cosas espantosas que\nintentó hacerme?\n
819	0x333a30	209827	22	latin		No me refería a eso...\n
819	0x333a30	209827	23	latin		No pasa nada, puedes ser sincero...\n
819	0x333a30	209827	24	latin		Parece que os lo pasasteis muy bien las dos\njuntitas.\n
819	0x333a30	209827	25	latin		No, para nada.\n
819	0x333a30	209827	26	latin		Creo que escondes algo.\n
819	0x333a30	209827	27	latin		¡En fin! ¿No debías estar buscando al quetzal?\n
819	0x333a30	209827	28	latin		Venga, te imitaré su canto.\n
819	0x333a30	209827	29	latin		¡Lo sabía!...\n
820	0x334320	209970	0	latin	v_bri_ccl0030_000_0	Vamos a repasar todo de nuevo.\n
820	0x334320	209970	1	latin	v_bri_ccl0030_000_0	Primero necesito una tarjeta para colarme en el\nlaboratorio.\n
820	0x334320	209970	2	latin	v_bri_ccl0030_000_0	Correcto. Desde fuera parecen unas ruinas como\ncualquier otras,\n
820	0x334320	209970	3	latin	v_bri_ccl0030_000_0	pero dentro hay todo un centro de investigación\nde vanguardia.\n
820	0x334320	209970	4	latin	v_bri_ccl0030_000_0	Y un tipo con chaqueta naranja te quitó la tarjeta.\n
820	0x334320	209970	5	latin	v_bri_ccl0030_000_0	Así es. Oí el canto de un quetzal por allí cerca.\n
820	0x334320	209970	6	latin	v_bri_ccl0030_000_0	Y no hace mucho.\n
820	0x334320	209970	7	latin	v_bri_ccl0030_000_0	Si el soldado estuviese patrullando podría\ncomplicarse, pero si sólo está de guardia…\n
820	0x334320	209970	8	latin	v_bri_ccl0030_000_0	¿No crees que el quetzal se pueda haber ido?\n
820	0x334320	209970	9	latin	v_bri_ccl0030_000_0	Seguramente tenga su nido por allí. No creo que\nse vaya a ir de momento.\n
820	0x334320	209970	10	latin	v_bri_ccl0030_000_0	Bien. Me pondré a buscar al soldado.\n
820	0x334320	209970	11	latin	v_bri_ccl0030_000_0	Si olvidas su canto, puedo imitarlo de nuevo.\n
820	0x334320	209970	12	latin	v_bri_ccl0030_000_0	Llámame cuando quieras oírlo.\n
820	0x334320	209970	13	latin	v_bri_ccl0030_000_0	Eso haré.\n
820	0x3347e0	210046	0	latin	v_bri_ccl0090_000_0	A ver que me aclare. ¿Viniste a Costa Rica a\nobservar a las aves?\n
820	0x3347e0	210046	1	latin	v_bri_ccl0090_000_0	Sí, eso es. Aunque no es un viaje de placer, soy\ninvestigadora.\n
820	0x3347e0	210046	2	latin	v_bri_ccl0090_000_0	Estudio la distribución de los distintos tipos de\naves de Latinoamérica.\n
820	0x3347e0	210046	3	latin	v_bri_ccl0090_000_0	Con las grabadoras de hoy en día,\n
820	0x3347e0	210046	4	latin	v_bri_ccl0090_000_0	hasta una mujer como yo puede llevar el material\nde grabación encima.\n
820	0x3347e0	210046	5	latin	v_bri_ccl0090_000_0	Pero cometí un error al venir sola.\n
820	0x3347e0	210046	6	latin	v_bri_ccl0090_000_0	Aún así, debe de haber muchas aves salvajes en\nCosta Rica, ¿no?\n
820	0x3347e0	210046	7	latin	v_bri_ccl0090_000_0	Pues sí. Más de 800 especies diferentes,\n
820	0x3347e0	210046	8	latin	v_bri_ccl0090_000_0	lo que corresponde a más del 10% de todas las\nespecies de aves existentes.\n
820	0x3347e0	210046	9	latin	v_bri_ccl0090_000_0	¿Cuántas puedes nombrar, señor ornitólogo?\n
820	0x3347e0	210046	10	latin	v_bri_ccl0090_000_0	Oye, solo intentaba no asustarte...\n
820	0x3347e0	210046	11	latin	v_bri_ccl0090_000_0	Al menos deberías saber lo básico de Costa Rica.\n
820	0x3347e0	210046	12	latin	v_bri_ccl0090_000_0	¿Qué te parece si te doy unas clases,\n
820	0x3347e0	210046	13	latin	v_bri_ccl0090_000_0	señor ornitólogo de tres al cuarto?\n
820	0x3347e0	210046	14	latin	v_bri_ccl0090_000_0	Eh, vale. Cuéntame algo de los quetzales para\ncomenzar.\n
822	0x336340	210484	0	latin	v_bri_ccl0160_000_0	Dijiste que sabías imitar a un mono.\n
822	0x336340	210484	1	latin	v_bri_ccl0160_000_0	¡Sí! ¿Quieres escucharlo?\n
822	0x336340	210484	2	latin	v_bri_ccl0160_000_0	Claro, no podré quitármelo de la cabeza a menos\nque lo haga.\n
822	0x336340	210484	3	latin	v_bri_ccl0160_000_0	Vale, ahí va.\n
822	0x336340	210484	4	latin	v_bri_ccl0160_000_0	Eso no estuvo nada mal.\n
822	0x336340	210484	5	latin	v_bri_ccl0160_000_0	Puedo imitar a más animales. Una cabra, un cerdo...\n
822	0x336340	210484	6	latin	v_bri_ccl0160_000_0	¿Ah, sí?\n
822	0x336340	210484	7	latin	v_bri_ccl0160_000_0	¡Vaya! ¿Y el cerdo?\n
822	0x336340	210484	8	latin	v_bri_ccl0160_000_0	¡Es asombroso!\n
822	0x336340	210484	9	latin	v_bri_ccl0160_000_0	También sé imitar a un conejo.\n
822	0x336340	210484	10	latin	v_bri_ccl0160_000_0	¿A un conejo? ¿Acaso hacen ruidos?\n
822	0x336340	210484	11	latin	v_bri_ccl0160_000_0	Por supuesto. Pero apenas se perciben,\n
822	0x336340	210484	12	latin	v_bri_ccl0160_000_0	puede que solo alguien que haya tenido uno pueda\nreconocerlo.\n
822	0x336340	210484	13	latin	v_bri_ccl0160_000_0	Entiendo. ¿Y cómo hace?\n
822	0x336340	210484	14	latin	v_bri_ccl0160_000_0	Presta atención.\n
822	0x336340	210484	15	latin	v_bri_ccl0160_000_0	Está bien.\n
822	0x336340	210484	16	latin	v_bri_ccl0160_000_0	¿En serio? ¿Eso hace un conejo?\n
822	0x336340	210484	17	latin	v_bri_ccl0160_000_0	Te lo aseguro, hace así. Escucha de nuevo.\n
822	0x336340	210484	18	latin	v_bri_ccl0160_000_0	Jamás había oído a un conejo hacer eso.\n
822	0x336340	210484	19	latin	v_bri_ccl0160_000_0	Pues lo hacen, de veras.\n
822	0x336890	210569	0	latin	v_bri_ccl0110_000_0	Costa Rica es también el hogar de unas aves muy\npequeñas.\n
822	0x336890	210569	1	latin	v_bri_ccl0110_000_0	La gente las conoce por el nombre de colibríes.\n
822	0x336890	210569	2	latin	v_bri_ccl0110_000_0	Colibríes, ¿eh?\n
822	0x336890	210569	3	latin	v_bri_ccl0110_000_0	Los colibríes son las aves más pequeñas del\nmundo. Aunque su tamaño varía en función de la\nespecie,\n
822	0x336890	210569	4	latin	v_bri_ccl0110_000_0	la mayoría mide 10 cm de longitud y el más\npequeño de ellos no llega a los 5 cm.\n
822	0x336890	210569	5	latin	v_bri_ccl0110_000_0	Resulta increíble que algo tan pequeño pueda ser\nun ave completamente desarrollada.\n
822	0x336890	210569	6	latin	v_bri_ccl0110_000_0	¿No crees que un ave tan minúscula podría\nconfundirse con un insecto?\n
822	0x336890	210569	7	latin	v_bri_ccl0110_000_0	De hecho, se les suele confundir con la mariposa\nesfinge.\n
822	0x336890	210569	8	latin	v_bri_ccl0110_000_0	Estos pequeños se alimentan del néctar de las\nflores,\n
822	0x336890	210569	9	latin	v_bri_ccl0110_000_0	sus picos son largos y finos para poder absorber\nel néctar.\n
822	0x336890	210569	10	latin	v_bri_ccl0110_000_0	Son capaces de batir las alas más rápido que\ncualquier otra ave.\n
822	0x336890	210569	11	latin	v_bri_ccl0110_000_0	¡Los más pequeños, hasta 70 veces por segundo!\n¿Te imaginas?\n
822	0x336890	210569	12	latin	v_bri_ccl0110_000_0	¿Con qué fin?\n
822	0x336890	210569	13	latin	v_bri_ccl0110_000_0	Con el de mantenerse en el aire mientras\nsuccionan el néctar.\n
822	0x336890	210569	14	latin	v_bri_ccl0110_000_0	Pueden incluso volar marcha atrás.\n
822	0x336890	210569	15	latin	v_bri_ccl0110_000_0	Quedarse suspendido en el aire... ¡como un\nhelicóptero!\n
822	0x336890	210569	16	latin	v_bri_ccl0110_000_0	Por eso Amanda y su unidad llamaron a aquel\nhelicóptero "colibrí".\n
822	0x336890	210569	17	latin	v_bri_ccl0110_000_0	Creo que es una afrenta para las aves ponerles su\nnombre a un arma, ¿no crees?\n
822	0x336890	210569	18	latin	v_bri_ccl0110_000_0	No sé. Pregúntales a ellas cómo se sienten.\n
823	0x337690	210793	0	latin	v_bri_ccl0130_000_0	Otra ave famosa del bosque nuboso tropical es el\npájaro campana de tres carúnculas.\n
823	0x337690	210793	1	latin	v_bri_ccl0130_000_0	¿Tres carúnculas? ¿Qué demonios es una\ncarúncula?\n
823	0x337690	210793	2	latin	v_bri_ccl0130_000_0	¡Es como tu barba, Snake!\n
823	0x337690	210793	3	latin	v_bri_ccl0130_000_0	¿Qué?\n
823	0x337690	210793	4	latin	v_bri_ccl0130_000_0	Es un trozo de piel que les cuelga bajo la barbilla.\n
823	0x337690	210793	5	latin	v_bri_ccl0130_000_0	Es como una perilla, pero no es de pelo.\n
823	0x337690	210793	6	latin	v_bri_ccl0130_000_0	¿Un trozo de piel que les cuelga?\n
823	0x337690	210793	7	latin	v_bri_ccl0130_000_0	Oui, y solo les sale a los machos.\n
823	0x337690	210793	8	latin	v_bri_ccl0130_000_0	No hay nada más importante para un macho que\nsu barba.\n
823	0x337690	210793	9	latin	v_bri_ccl0130_000_0	¿Así que estas aves también viven en el bosque\nnuboso?\n
823	0x337690	210793	10	latin	v_bri_ccl0130_000_0	Por lo general, suelen encontrarse a baja altitud en\nlas selvas tropicales,\n
823	0x337690	210793	11	latin	v_bri_ccl0130_000_0	pero emigran a los bosques nublados en las alturas\ndurante la época de celo.\n
823	0x337690	210793	12	latin	v_bri_ccl0130_000_0	Los pájaros campana se caracterizan, sobre todo,\npor el graznido que emiten.\n
823	0x337690	210793	13	latin	v_bri_ccl0130_000_0	Suelen hacer un ruido metálico parecido a un\nding-dong, de ahí que reciba el nombre de "pájaro\ncampana".\n
823	0x337690	210793	14	latin	v_bri_ccl0130_000_0	Apenas suena como un pájaro.\n
823	0x337690	210793	15	latin	v_bri_ccl0130_000_0	Hasta a una experta imitando aves como yo le\ncuesta reproducirlo.\n
823	0x337690	210793	16	latin	v_bri_ccl0130_000_0	No creo que los confunda con un quetzal.\n
823	0x337ca0	210890	0	latin		¿Sabes cuál es el ave nacional de Costa Rica?\n
823	0x337ca0	210890	1	latin		¡En serio! ¿Y tú te haces llamar ornitólogo?\n
823	0x337ca0	210890	2	latin		El ave de Costa Rica es el mirlo pardo.\n
823	0x337ca0	210890	3	latin		Es un pájaro marrón de aspecto común que se\nencuentra por todo el país.\n
823	0x337ca0	210890	4	latin		¿Y por qué lo declararon ave nacional\n
823	0x337ca0	210890	5	latin		habiendo toda clase de aves exóticas como, por\nejemplo, el quetzal?\n
823	0x337ca0	210890	6	latin		El mirlo pardo emite un canto bellísimo.\n
823	0x337ca0	210890	7	latin		Y creo que forma parte del carácter de Costa Rica\n
823	0x337ca0	210890	8	latin		el elegir un ave que todo el mundo conoce y\nvenera ante otras más hermosas.\n
823	0x337ca0	210890	9	latin		De algún modo, los de aquí no parecen ser\ndemasiado "latinos".\n
823	0x337ca0	210890	10	latin		Como ornitóloga, puedo decir que estoy contenta\npor su elección.\n
823	0x337ca0	210890	11	latin		No todas las aves deben de ser bellas.\n
823	0x337ca0	210890	12	latin		Ah, y para tu información, el quetzal es el ave\nnacional de Guatemala.\n
824	0x338170	210967	0	latin	v_bri_ccl0150_000_0	El guacamayo escarlata y el guacamayo verde\nmayor\n
824	0x338170	210967	1	latin	v_bri_ccl0150_000_0	también son aves representativas de Costa Rica.\n
824	0x338170	210967	2	latin	v_bri_ccl0150_000_0	El guacamayo es un tipo de loro enorme y\nmajestuoso.\n
824	0x338170	210967	3	latin	v_bri_ccl0150_000_0	Guacamayo... Creo haber oído ese nombre en algún\nsitio.\n
824	0x338170	210967	4	latin	v_bri_ccl0150_000_0	Pues claro, eres ornitólogo, ¿no?\n
824	0x338170	210967	5	latin	v_bri_ccl0150_000_0	Déjalo estar...\n
824	0x338170	210967	6	latin	v_bri_ccl0150_000_0	Así que dime, ¿dónde viven los guacamayos en\nCosta Rica?\n
824	0x338170	210967	7	latin	v_bri_ccl0150_000_0	Oh, ¡venga ya!\n
824	0x338170	210967	8	latin	v_bri_ccl0150_000_0	Estaba de broma.\n
824	0x338170	210967	9	latin	v_bri_ccl0150_000_0	Los guacamayos no viven en los bosques nubosos,\n
824	0x338170	210967	10	latin	v_bri_ccl0150_000_0	sino en las selvas tropicales del lado del Pacífico\nde Costa Rica.\n
824	0x338170	210967	11	latin	v_bri_ccl0150_000_0	Antes solían estar repartidos por todo el país,\n
824	0x338170	210967	12	latin	v_bri_ccl0150_000_0	pero su población se ha ido reduciendo de forma\ndrástica últimamente.\n
824	0x338170	210967	13	latin	v_bri_ccl0150_000_0	Puede que una de las causas sean los pesticidas\nque se han usado en masa en los cultivos de\nplátanos.\n
824	0x338170	210967	14	latin	v_bri_ccl0150_000_0	Expulsados de su propia tierra, ¿eh?\n
824	0x338170	210967	15	latin	v_bri_ccl0150_000_0	Por suerte, recientemente se están impulsando\nmedidas para la conservación de la especie.\n
824	0x338700	211056	0	latin	v_bri_ccl0151_000_0	Es la primera vez que escucho el nombre "Cosima".\n
824	0x338700	211056	1	latin	v_bri_ccl0151_000_0	Aunque tampoco conozco a muchos franceses. ¿Es\nun nombre común?\n
824	0x338700	211056	2	latin	v_bri_ccl0151_000_0	No, no muy común.\n
824	0x338700	211056	3	latin	v_bri_ccl0151_000_0	Pero la segunda esposa de Wagner se llamaba\nCosima Francesca Gaetana Wagner.\n
824	0x338700	211056	4	latin	v_bri_ccl0151_000_0	¡Ah!\n
